user_id,age_group,region,subscription_type
U004785,35-44,West Bengal,Free
U004786,35-44,Tamil Nadu,Free
U004787,25-34,Karnataka,Free
U004788,18-24,Telangana,Free
U004789,18-24,West Bengal,Free
U004790,25-34,West Bengal,Free
U004791,25-34,Uttar Pradesh,Free
U004792,35-44,Delhi,Free
U004793,18-24,Maharashtra,Free
U004794,25-34,West Bengal,Premium
U004795,18-24,Delhi,Free
U004796,25-34,Delhi,Free
U004797,18-24,Punjab,Premium
U004798,25-34,Kerala,Free
U004799,18-24,Maharashtra,Premium
U004800,25-34,Karnataka,Free
U004801,18-24,Delhi,Free
U004802,35-44,Gujarat,Free
U004803,18-24,Kerala,Premium
U004804,25-34,Maharashtra,Premium
U004805,25-34,Punjab,Free
U004806,18-24,Tamil Nadu,Premium
U004807,18-24,Tamil Nadu,Free
U004808,18-24,Delhi,Free
U004809,25-34,Tamil Nadu,Free
U004810,45+,Gujarat,Free
U004811,18-24,Punjab,Free
U004812,35-44,Delhi,Free
U004813,25-34,Karnataka,Free
U004814,25-34,Tamil Nadu,Free
U004815,25-34,Punjab,Free
U004816,45+,Delhi,Free
U004817,25-34,Maharashtra,Free
U004818,35-44,Kerala,Free
U004819,18-24,Delhi,Free
U004820,35-44,Punjab,Free
U004821,45+,Kerala,Free
U004822,45+,Telangana,Free
U004823,18-24,Maharashtra,Free
U004824,35-44,Delhi,Free
U004825,18-24,Tamil Nadu,Free
U004826,25-34,Karnataka,Free
U004827,18-24,Uttar Pradesh,Free
U004828,25-34,Delhi,Premium
U004829,25-34,Maharashtra,Free
U004830,18-24,Telangana,Free
U004831,18-24,Uttar Pradesh,Premium
U004832,18-24,Maharashtra,Free
U004833,25-34,Gujarat,Free
U004834,35-44,Uttar Pradesh,Free
U004835,35-44,Tamil Nadu,Premium
U004836,35-44,Tamil Nadu,Free
U004837,35-44,Uttar Pradesh,Free
U004838,25-34,West Bengal,Free
U004839,25-34,Telangana,Free
U004840,25-34,Punjab,Free
U004841,18-24,Uttar Pradesh,Premium
U004842,25-34,Punjab,Free
U004843,35-44,Karnataka,Free
U004844,25-34,Gujarat,Premium
U004845,35-44,Telangana,Free
U004846,18-24,Kerala,Free
U004847,35-44,Uttar Pradesh,Free
U004848,18-24,West Bengal,Premium
U004849,35-44,Delhi,Free
U004850,18-24,Kerala,Free
U004851,25-34,Telangana,Free
U004852,25-34,Delhi,Free
U004853,18-24,Delhi,Free
U004854,25-34,Uttar Pradesh,Free
U004855,18-24,Delhi,Premium
U004856,25-34,Tamil Nadu,Premium
U004857,45+,Uttar Pradesh,Premium
U004858,18-24,Gujarat,Free
U004859,25-34,Gujarat,Free
U004860,35-44,Kerala,Free
U004861,25-34,Tamil Nadu,Free
U004862,35-44,Punjab,Premium
U004863,25-34,Gujarat,Free
U004864,25-34,Telangana,Free
U004865,18-24,Karnataka,Premium
U004866,18-24,Uttar Pradesh,Free
U004867,25-34,Karnataka,Premium
U004868,35-44,Maharashtra,Free
U004869,18-24,West Bengal,Premium
U004870,45+,Tamil Nadu,Premium
U004871,25-34,West Bengal,Free
U004872,25-34,West Bengal,Free
U004873,35-44,West Bengal,Free
U004874,35-44,Karnataka,Premium
U004875,25-34,Punjab,Free
U004876,18-24,Karnataka,Premium
U004877,18-24,Uttar Pradesh,Premium
U004878,18-24,Kerala,Free
U004879,35-44,Karnataka,Free
U004880,18-24,Uttar Pradesh,Free
U004881,25-34,Kerala,Free
U004882,18-24,Telangana,Free
U004883,25-34,Gujarat,Free
U004884,25-34,Uttar Pradesh,Free
U004885,25-34,Telangana,Free
U004886,25-34,Delhi,Free
U004887,45+,Tamil Nadu,Free
U004888,35-44,Punjab,Free
U004889,25-34,West Bengal,Premium
U004890,18-24,Maharashtra,Free
U004891,45+,Tamil Nadu,Free
U004892,35-44,Tamil Nadu,Premium
U004893,35-44,Karnataka,Premium
U004894,25-34,West Bengal,Free
U004895,18-24,Telangana,Premium
U004896,35-44,Punjab,Free
U004897,25-34,Gujarat,Premium
U004898,18-24,Tamil Nadu,Free
U004899,25-34,Delhi,Free
U004900,25-34,West Bengal,Premium
U004901,18-24,Karnataka,Free
U004902,25-34,West Bengal,Free
U004903,25-34,Kerala,Premium
U004904,25-34,West Bengal,Free
U004905,18-24,Uttar Pradesh,Free
U004906,45+,West Bengal,Free
U004907,25-34,Karnataka,Premium
U004908,25-34,Uttar Pradesh,Free
U004909,25-34,Telangana,Free
U004910,25-34,Kerala,Free
U004911,25-34,Karnataka,Free
U004912,18-24,Uttar Pradesh,Free
U004913,35-44,Uttar Pradesh,Free
U004914,18-24,Uttar Pradesh,Free
U004915,45+,Karnataka,Premium
U004916,25-34,Gujarat,Premium
U004917,18-24,West Bengal,Free
U004918,25-34,Maharashtra,Free
U004919,18-24,Uttar Pradesh,Free
U004920,45+,Telangana,Free
U004921,35-44,Telangana,Free
U004922,25-34,Karnataka,Free
U004923,25-34,Gujarat,Free
U004924,45+,Maharashtra,Free
U004925,25-34,Karnataka,Premium
U004926,25-34,Telangana,Free
U004927,25-34,Delhi,Free
U004928,18-24,Punjab,Free
U004929,35-44,West Bengal,Premium
U004930,25-34,Telangana,Premium
U004931,35-44,Gujarat,Free
U004932,25-34,Gujarat,Free
U004933,25-34,Maharashtra,Free
U004934,25-34,Karnataka,Free
U004935,35-44,Gujarat,Free
U004936,25-34,Uttar Pradesh,Free
U004937,35-44,Maharashtra,Free
U004938,18-24,Kerala,Free
U004939,25-34,Punjab,Premium
U004940,35-44,Gujarat,Free
U004941,35-44,Tamil Nadu,Free
U004942,18-24,Delhi,Premium
U004943,35-44,Punjab,Free
U004944,18-24,Uttar Pradesh,Free
U004945,18-24,Kerala,Premium
U004946,35-44,Maharashtra,Free
U004947,35-44,Uttar Pradesh,Premium
U004948,18-24,Gujarat,Free
U004949,45+,Telangana,Premium
U004950,25-34,Maharashtra,Free
U004951,45+,Tamil Nadu,Premium
U004952,35-44,Delhi,Free
U004953,45+,Karnataka,Free
U004954,35-44,Karnataka,Free
U004955,45+,Kerala,Free
U004956,25-34,Kerala,Free
U004957,18-24,Delhi,Free
U004958,25-34,Gujarat,Free
U004959,35-44,West Bengal,Free
U004960,18-24,West Bengal,Free
U004961,45+,Kerala,Free
U004962,18-24,Kerala,Premium
U004963,35-44,Kerala,Premium
U004964,25-34,Punjab,Free
U004965,35-44,West Bengal,Premium
U004966,45+,Uttar Pradesh,Premium
U004967,25-34,Kerala,Free
U004968,25-34,Tamil Nadu,Free
U004969,18-24,West Bengal,Free
U004970,35-44,Uttar Pradesh,Free
U004971,35-44,West Bengal,Premium
U004972,18-24,Kerala,Free
U004973,18-24,Gujarat,Free
U004974,25-34,Karnataka,Free
U004975,18-24,Karnataka,Free
U004976,35-44,Karnataka,Premium
U004977,18-24,Karnataka,Premium
U004978,45+,West Bengal,Premium
U004979,45+,Tamil Nadu,Free
U004980,45+,Uttar Pradesh,Free
U004981,25-34,West Bengal,Premium
U004982,18-24,West Bengal,Free
U004983,35-44,Uttar Pradesh,Premium
U004984,35-44,Gujarat,Free
U004985,45+,Maharashtra,Free
U004986,25-34,Uttar Pradesh,Free
U004987,18-24,Gujarat,Premium
U004988,45+,Karnataka,Free
U004989,35-44,Punjab,Premium
U004990,18-24,Telangana,Free
U004991,35-44,Uttar Pradesh,Free
U004992,18-24,West Bengal,Premium
U004993,25-34,Telangana,Free
U004994,25-34,Punjab,Free
U004995,25-34,Gujarat,Free
U004996,18-24,Kerala,Premium
U004997,18-24,Maharashtra,Free
U004998,25-34,Punjab,Free
U004999,18-24,Gujarat,Premium
U005000,25-34,Kerala,Free
U005001,25-34,Tamil Nadu,Free
U005002,35-44,Telangana,Premium
U005003,25-34,Delhi,Premium
U005004,18-24,Gujarat,Free
U005005,18-24,West Bengal,Premium
U005006,35-44,Telangana,Premium
U005007,35-44,West Bengal,Free
U005008,45+,Telangana,Free
U005009,45+,Tamil Nadu,Premium
U005010,25-34,Delhi,Free
U005011,35-44,Tamil Nadu,Free
U005012,25-34,Gujarat,Free
U005013,35-44,Maharashtra,Free
U005014,45+,Tamil Nadu,Free
U005015,35-44,Gujarat,Free
U005016,25-34,Telangana,Premium
U005017,25-34,Maharashtra,Free
U005018,18-24,Gujarat,Free
U005019,25-34,Maharashtra,Free
U005020,35-44,Tamil Nadu,Premium
U005021,35-44,Delhi,Free
U005022,18-24,Punjab,Free
U005023,35-44,Karnataka,Free
U005024,25-34,Punjab,Free
U005025,25-34,Gujarat,Premium
U005026,25-34,Telangana,Free
U005027,25-34,Karnataka,Free
U005028,35-44,Punjab,Premium
U005029,35-44,Tamil Nadu,Free
U005030,35-44,Karnataka,Free
U005031,25-34,Gujarat,Free
U005032,25-34,Punjab,Premium
U005033,18-24,West Bengal,Premium
U005034,25-34,Tamil Nadu,Free
U005035,25-34,Punjab,Free
U005036,25-34,Tamil Nadu,Free
U005037,45+,Delhi,Free
U005038,18-24,Telangana,Free
U005039,35-44,Kerala,Free
U005040,18-24,Telangana,Free
U005041,25-34,Maharashtra,Free
U005042,35-44,Telangana,Free
U005043,35-44,Maharashtra,Premium
U005044,35-44,Karnataka,Free
U005045,35-44,West Bengal,Premium
U005046,18-24,Uttar Pradesh,Free
U005047,45+,Uttar Pradesh,Free
U005048,45+,Telangana,Free
U005049,25-34,Punjab,Premium
U005050,18-24,Gujarat,Premium
U005051,18-24,Karnataka,Free
U005052,35-44,Telangana,Free
U005053,45+,Delhi,Free
U005054,35-44,Karnataka,Free
U005055,25-34,Tamil Nadu,Free
U005056,18-24,Kerala,Premium
U005057,25-34,Gujarat,Free
U005058,25-34,Delhi,Premium
U005059,18-24,Telangana,Free
U005060,18-24,Uttar Pradesh,Free
U005061,18-24,Maharashtra,Free
U005062,18-24,Telangana,Premium
U005063,35-44,Kerala,Free
U005064,25-34,Delhi,Free
U005065,25-34,West Bengal,Free
U005066,25-34,Tamil Nadu,Free
U005067,45+,West Bengal,Free
U005068,35-44,Kerala,Free
U005069,25-34,Delhi,Premium
U005070,35-44,Maharashtra,Premium
U005071,35-44,Karnataka,Premium
U005072,25-34,Punjab,Premium
U005073,25-34,Punjab,Free
U005074,25-34,Uttar Pradesh,Free
U005075,25-34,West Bengal,Free
U005076,25-34,Karnataka,Free
U005077,18-24,West Bengal,Premium
U005078,25-34,Delhi,Premium
U005079,25-34,Delhi,Free
U005080,25-34,Maharashtra,Free
U005081,25-34,Tamil Nadu,Free
U005082,18-24,West Bengal,Free
U005083,18-24,Telangana,Free
U005084,25-34,Telangana,Premium
U005085,35-44,Delhi,Free
U005086,18-24,West Bengal,Premium
U005087,18-24,Telangana,Free
U005088,18-24,Uttar Pradesh,Free
U005089,25-34,Punjab,Free
U005090,18-24,Maharashtra,Free
U005091,25-34,Tamil Nadu,Free
U005092,25-34,Delhi,Free
U005093,45+,Delhi,Free
U005094,25-34,Punjab,Free
U005095,18-24,West Bengal,Free
U005096,25-34,Tamil Nadu,Free
U005097,35-44,Gujarat,Premium
U005098,18-24,Delhi,Free
U005099,45+,Uttar Pradesh,Free
U005100,25-34,Tamil Nadu,Premium
U005101,18-24,Telangana,Free
U005102,18-24,Gujarat,Premium
U005103,45+,Tamil Nadu,Free
U005104,45+,Delhi,Premium
U005105,35-44,Punjab,Free
U005106,18-24,Uttar Pradesh,Premium
U005107,35-44,Maharashtra,Premium
U005108,18-24,Uttar Pradesh,Free
U005109,25-34,West Bengal,Free
U005110,25-34,Telangana,Premium
U005111,45+,Karnataka,Free
U005112,25-34,Gujarat,Free
U005113,25-34,Maharashtra,Free
U005114,18-24,Kerala,Free
U005115,25-34,Punjab,Premium
U005116,18-24,Karnataka,Free
U005117,35-44,Maharashtra,Free
U005118,18-24,Telangana,Free
U005119,25-34,Delhi,Premium
U005120,18-24,Delhi,Free
U005121,25-34,Karnataka,Free
U005122,18-24,Tamil Nadu,Free
U005123,25-34,Uttar Pradesh,Free
U005124,25-34,Gujarat,Free
U005125,25-34,Tamil Nadu,Free
U005126,45+,Telangana,Free
U005127,18-24,Kerala,Premium
U005128,25-34,Karnataka,Premium
U005129,45+,Kerala,Premium
U005130,18-24,West Bengal,Premium
U005131,35-44,Kerala,Free
U005132,45+,Uttar Pradesh,Premium
U005133,35-44,Karnataka,Free
U005134,25-34,Maharashtra,Premium
U005135,35-44,Telangana,Premium
U005136,25-34,Karnataka,Free
U005137,25-34,Maharashtra,Free
U005138,45+,Delhi,Free
U005139,18-24,Telangana,Premium
U005140,35-44,Uttar Pradesh,Free
U005141,25-34,Karnataka,Free
U005142,18-24,Telangana,Premium
U005143,25-34,Delhi,Free
U005144,35-44,Delhi,Free
U005145,25-34,Kerala,Free
U005146,35-44,West Bengal,Free
U005147,25-34,Delhi,Free
U005148,45+,Telangana,Free
U005149,25-34,Telangana,Free
U005150,35-44,Maharashtra,Free
U005151,18-24,Karnataka,Premium
U005152,25-34,Gujarat,Premium
U005153,45+,Karnataka,Free
U005154,18-24,Kerala,Free
U005155,25-34,West Bengal,Premium
U005156,35-44,Maharashtra,Free
U005157,35-44,Uttar Pradesh,Premium
U005158,35-44,Uttar Pradesh,Premium
U005159,35-44,West Bengal,Premium
U005160,45+,Delhi,Free
U005161,25-34,Gujarat,Free
U005162,25-34,Maharashtra,Free
U005163,35-44,Telangana,Free
U005164,35-44,Tamil Nadu,Free
U005165,18-24,West Bengal,Free
U005166,25-34,Delhi,Free
U005167,25-34,Gujarat,Free
U005168,35-44,Telangana,Free
U005169,25-34,Punjab,Free
U005170,35-44,Karnataka,Free
U005171,35-44,West Bengal,Free
U005172,18-24,Delhi,Premium
U005173,25-34,Punjab,Premium
U005174,25-34,Uttar Pradesh,Premium
U005175,18-24,Gujarat,Free
U005176,25-34,Karnataka,Premium
U005177,25-34,Telangana,Free
U005178,35-44,Tamil Nadu,Premium
U005179,25-34,Punjab,Free
U005180,18-24,Punjab,Premium
U005181,25-34,Delhi,Free
U005182,35-44,Gujarat,Free
U005183,25-34,Punjab,Free
U005184,18-24,Delhi,Free
U005185,45+,West Bengal,Free
U005186,18-24,Delhi,Premium
U005187,18-24,Uttar Pradesh,Free
U005188,25-34,Gujarat,Premium
U005189,35-44,Tamil Nadu,Premium
U005190,35-44,Delhi,Free
U005191,18-24,Delhi,Premium
U005192,35-44,Gujarat,Free
U005193,35-44,Tamil Nadu,Free
U005194,35-44,Telangana,Free
U005195,45+,Delhi,Premium
U005196,35-44,Gujarat,Free
U005197,18-24,Telangana,Free
U005198,18-24,Maharashtra,Free
U005199,45+,Maharashtra,Premium
U005200,25-34,Uttar Pradesh,Premium
U005201,25-34,Maharashtra,Free
U005202,45+,Punjab,Free
U005203,35-44,Maharashtra,Free
U005204,35-44,Maharashtra,Premium
U005205,35-44,Gujarat,Free
U005206,18-24,Kerala,Premium
U005207,35-44,Karnataka,Free
U005208,45+,Delhi,Free
U005209,18-24,Punjab,Free
U005210,18-24,Karnataka,Premium
U005211,35-44,Kerala,Premium
U005212,25-34,Telangana,Free
U005213,18-24,Tamil Nadu,Premium
U005214,18-24,Maharashtra,Free
U005215,18-24,Delhi,Free
U005216,18-24,Punjab,Premium
U005217,35-44,Punjab,Free
U005218,25-34,Tamil Nadu,Premium
U005219,35-44,Gujarat,Premium
U005220,18-24,Tamil Nadu,Premium
U005221,25-34,Karnataka,Free
U005222,18-24,Telangana,Premium
U005223,35-44,Maharashtra,Free
U005224,45+,Kerala,Free
U005225,25-34,Maharashtra,Free
U005226,45+,Karnataka,Free
U005227,18-24,Uttar Pradesh,Free
U005228,18-24,Tamil Nadu,Free
U005229,35-44,Kerala,Free
U005230,25-34,Punjab,Free
U005231,45+,Gujarat,Premium
U005232,18-24,Karnataka,Free
U005233,35-44,Punjab,Free
U005234,18-24,Maharashtra,Premium
U005235,18-24,Karnataka,Premium
U005236,25-34,Telangana,Premium
U005237,45+,Maharashtra,Free
U005238,25-34,Delhi,Free
U005239,25-34,Karnataka,Free
U005240,18-24,Kerala,Premium
U005241,18-24,Telangana,Free
U005242,18-24,Maharashtra,Premium
U005243,35-44,Maharashtra,Premium
U005244,18-24,Maharashtra,Free
U005245,18-24,Karnataka,Free
U005246,25-34,Punjab,Free
U005247,25-34,Delhi,Free
U005248,25-34,Tamil Nadu,Free
U005249,18-24,Telangana,Free
U005250,25-34,West Bengal,Free
U005251,35-44,Uttar Pradesh,Free
U005252,18-24,West Bengal,Free
U005253,35-44,Uttar Pradesh,Free
U005254,18-24,Uttar Pradesh,Free
U005255,45+,Gujarat,Free
U005256,45+,Karnataka,Free
U005257,18-24,Maharashtra,Premium
U005258,25-34,Maharashtra,Free
U005259,25-34,Gujarat,Free
U005260,35-44,Gujarat,Free
U005261,25-34,Karnataka,Free
U005262,25-34,Kerala,Free
U005263,18-24,Tamil Nadu,Free
U005264,18-24,Maharashtra,Free
U005265,25-34,West Bengal,Premium
U005266,25-34,Maharashtra,Premium
U005267,35-44,Delhi,Free
U005268,35-44,Tamil Nadu,Free
U005269,25-34,Maharashtra,Free
U005270,25-34,Karnataka,Free
U005271,45+,Kerala,Free
U005272,35-44,Telangana,Premium
U005273,35-44,Maharashtra,Free
U005274,45+,Punjab,Premium
U005275,25-34,Uttar Pradesh,Free
U005276,35-44,Uttar Pradesh,Premium
U005277,25-34,Uttar Pradesh,Free
U005278,18-24,Telangana,Free
U005279,25-34,Tamil Nadu,Free
U005280,25-34,Kerala,Free
U005281,25-34,Uttar Pradesh,Free
U005282,18-24,Delhi,Free
U005283,35-44,Gujarat,Premium
U005284,25-34,West Bengal,Premium
U005285,25-34,Delhi,Free
U005286,18-24,Gujarat,Free
U005287,25-34,Maharashtra,Premium
U005288,18-24,Maharashtra,Premium
U005289,18-24,Karnataka,Free
U005290,25-34,Telangana,Free
U005291,35-44,Tamil Nadu,Free
U005292,25-34,Punjab,Free
U005293,25-34,West Bengal,Premium
U005294,35-44,Tamil Nadu,Free
U005295,25-34,Delhi,Free
U005296,35-44,Gujarat,Free
U005297,18-24,Karnataka,Free
U005298,25-34,West Bengal,Free
U005299,18-24,Karnataka,Free
U005300,25-34,Kerala,Free
U005301,45+,Punjab,Free
U005302,25-34,Punjab,Free
U005303,25-34,Maharashtra,Premium
U005304,18-24,Gujarat,Premium
U005305,45+,Kerala,Free
U005306,25-34,West Bengal,Premium
U005307,18-24,West Bengal,Free
U005308,45+,Maharashtra,Free
U005309,25-34,Tamil Nadu,Free
U005310,25-34,Gujarat,Premium
U005311,18-24,Punjab,Free
U005312,18-24,Maharashtra,Premium
U005313,35-44,Gujarat,Free
U005314,25-34,Maharashtra,Premium
U005315,45+,West Bengal,Premium
U005316,18-24,Gujarat,Premium
U005317,25-34,Kerala,Premium
U005318,35-44,Maharashtra,Free
U005319,25-34,Gujarat,Free
U005320,25-34,Maharashtra,Free
U005321,25-34,Gujarat,Premium
U005322,25-34,Maharashtra,Free
U005323,35-44,Tamil Nadu,Free
U005324,18-24,Gujarat,Free
U005325,25-34,Punjab,Free
U005326,25-34,Maharashtra,Free
U005327,18-24,Maharashtra,Free
U005328,18-24,Karnataka,Premium
U005329,45+,Karnataka,Free
U005330,18-24,Punjab,Premium
U005331,18-24,Tamil Nadu,Free
U005332,25-34,Karnataka,Free
U005333,18-24,Telangana,Premium
U005334,18-24,Punjab,Free
U005335,18-24,Karnataka,Free
U005336,18-24,Gujarat,Premium
U005337,25-34,Kerala,Free
U005338,35-44,Kerala,Free
U005339,18-24,Karnataka,Premium
U005340,25-34,Gujarat,Premium
U005341,25-34,Karnataka,Free
U005342,18-24,Kerala,Free
U005343,25-34,Kerala,Free
U005344,25-34,Karnataka,Free
U005345,18-24,West Bengal,Free
U005346,25-34,Delhi,Free
U005347,18-24,Karnataka,Free
U005348,35-44,Telangana,Premium
U005349,45+,West Bengal,Premium
U005350,35-44,Karnataka,Premium
U005351,18-24,Kerala,Free
U005352,35-44,West Bengal,Free
U005353,25-34,Gujarat,Premium
U005354,18-24,Maharashtra,Free
U005355,45+,Telangana,Free
U005356,35-44,Kerala,Free
U005357,18-24,Tamil Nadu,Free
U005358,45+,Punjab,Premium
U005359,18-24,Telangana,Free
U005360,25-34,Tamil Nadu,Free
U005361,18-24,Tamil Nadu,Free
U005362,18-24,Uttar Pradesh,Premium
U005363,45+,Tamil Nadu,Free
U005364,25-34,Punjab,Free
U005365,18-24,Maharashtra,Premium
U005366,35-44,Delhi,Premium
U005367,35-44,Telangana,Free
U005368,45+,Punjab,Free
U005369,45+,Delhi,Premium
U005370,45+,Karnataka,Premium
U005371,25-34,Punjab,Free
U005372,18-24,Telangana,Free
U005373,45+,Maharashtra,Free
U005374,18-24,Uttar Pradesh,Free
U005375,18-24,Uttar Pradesh,Free
U005376,25-34,Gujarat,Free
U005377,18-24,Delhi,Premium
U005378,25-34,Kerala,Free
U005379,45+,Maharashtra,Premium
U005380,25-34,Kerala,Free
U005381,25-34,Kerala,Free
U005382,25-34,Punjab,Premium
U005383,35-44,Tamil Nadu,Free
U005384,18-24,Uttar Pradesh,Free
U005385,18-24,Delhi,Free
U005386,25-34,Telangana,Free
U005387,25-34,Karnataka,Free
U005388,25-34,Delhi,Premium
U005389,18-24,West Bengal,Premium
U005390,18-24,Uttar Pradesh,Free
U005391,25-34,Telangana,Free
U005392,25-34,Telangana,Free
U005393,25-34,Telangana,Premium
U005394,35-44,Delhi,Free
U005395,35-44,Punjab,Free
U005396,18-24,Kerala,Free
U005397,25-34,Telangana,Premium
U005398,18-24,Punjab,Free
U005399,18-24,Maharashtra,Free
U005400,35-44,Delhi,Free
U005401,18-24,Telangana,Free
U005402,18-24,Punjab,Free
U005403,35-44,Kerala,Free
U005404,35-44,Telangana,Free
U005405,45+,Delhi,Free
U005406,35-44,Punjab,Free
U005407,18-24,Maharashtra,Premium
U005408,25-34,Maharashtra,Premium
U005409,25-34,Kerala,Free
U005410,25-34,Karnataka,Free
U005411,18-24,Gujarat,Free
U005412,18-24,Punjab,Free
U005413,18-24,Karnataka,Premium
U005414,35-44,Telangana,Free
U005415,18-24,Punjab,Free
U005416,25-34,Tamil Nadu,Free
U005417,35-44,Delhi,Premium
U005418,35-44,Maharashtra,Premium
U005419,25-34,Gujarat,Free
U005420,18-24,Punjab,Free
U005421,45+,Delhi,Free
U005422,25-34,Punjab,Free
U005423,25-34,Tamil Nadu,Free
U005424,45+,Tamil Nadu,Premium
U005425,18-24,Kerala,Free
U005426,25-34,Gujarat,Premium
U005427,18-24,Punjab,Free
U005428,18-24,Punjab,Free
U005429,25-34,Delhi,Free
U005430,25-34,Delhi,Free
U005431,18-24,Maharashtra,Free
U005432,25-34,Maharashtra,Premium
U005433,35-44,Tamil Nadu,Free
U005434,35-44,West Bengal,Free
U005435,18-24,Gujarat,Free
U005436,35-44,Karnataka,Premium
U005437,18-24,Punjab,Free
U005438,25-34,West Bengal,Free
U005439,25-34,West Bengal,Premium
U005440,35-44,West Bengal,Free
U005441,18-24,Delhi,Free
U005442,25-34,Maharashtra,Free
U005443,18-24,Telangana,Free
U005444,18-24,Tamil Nadu,Free
U005445,25-34,Punjab,Free
U005446,18-24,Uttar Pradesh,Premium
U005447,35-44,Delhi,Free
U005448,25-34,Punjab,Free
U005449,25-34,Kerala,Free
U005450,35-44,Telangana,Free
U005451,35-44,Punjab,Premium
U005452,45+,Telangana,Free
U005453,18-24,Tamil Nadu,Free
U005454,25-34,Punjab,Premium
U005455,35-44,West Bengal,Free
U005456,18-24,Kerala,Free
U005457,18-24,Maharashtra,Premium
U005458,18-24,Maharashtra,Premium
U005459,25-34,Uttar Pradesh,Free
U005460,25-34,Punjab,Free
U005461,25-34,Maharashtra,Free
U005462,25-34,Telangana,Premium
U005463,25-34,Karnataka,Free
U005464,18-24,Uttar Pradesh,Free
U005465,35-44,Uttar Pradesh,Premium
U005466,25-34,Maharashtra,Free
U005467,18-24,Delhi,Free
U005468,18-24,West Bengal,Free
U005469,18-24,Karnataka,Free
U005470,45+,Maharashtra,Free
U005471,18-24,Tamil Nadu,Free
U005472,18-24,West Bengal,Free
U005473,18-24,Uttar Pradesh,Free
U005474,18-24,Tamil Nadu,Premium
U005475,25-34,Kerala,Free
U005476,35-44,Tamil Nadu,Premium
U005477,25-34,West Bengal,Free
U005478,35-44,Uttar Pradesh,Premium
U005479,18-24,Gujarat,Free
U005480,25-34,West Bengal,Free
U005481,35-44,Gujarat,Premium
U005482,25-34,Delhi,Free
U005483,35-44,Kerala,Free
U005484,18-24,Uttar Pradesh,Free
U005485,25-34,Uttar Pradesh,Free
U005486,25-34,Punjab,Premium
U005487,18-24,Tamil Nadu,Free
U005488,35-44,West Bengal,Free
U005489,18-24,Maharashtra,Free
U005490,18-24,West Bengal,Free
U005491,35-44,Punjab,Free
U005492,35-44,Gujarat,Premium
U005493,35-44,West Bengal,Free
U005494,35-44,Karnataka,Free
U005495,18-24,Maharashtra,Premium
U005496,25-34,West Bengal,Free
U005497,45+,Telangana,Free
U005498,18-24,West Bengal,Premium
U005499,25-34,Maharashtra,Free
U005500,45+,Tamil Nadu,Free
U005501,18-24,Kerala,Free
U005502,45+,Uttar Pradesh,Free
U005503,25-34,Karnataka,Premium
U005504,35-44,Punjab,Free
U005505,25-34,Kerala,Premium
U005506,25-34,Punjab,Free
U005507,35-44,Gujarat,Free
U005508,18-24,West Bengal,Free
U005509,25-34,Uttar Pradesh,Premium
U005510,45+,Delhi,Free
U005511,45+,Maharashtra,Free
U005512,45+,Gujarat,Free
U005513,25-34,Punjab,Free
U005514,25-34,Karnataka,Free
U005515,25-34,Punjab,Premium
U005516,25-34,Tamil Nadu,Free
U005517,25-34,Gujarat,Free
U005518,18-24,West Bengal,Free
U005519,18-24,Maharashtra,Free
U005520,25-34,Gujarat,Premium
U005521,18-24,Tamil Nadu,Premium
U005522,18-24,West Bengal,Free
U005523,18-24,Karnataka,Premium
